int	int	string	string	int	float	float	float	Vector3	float	Vector3	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	float	string	int	int	int	int	int	int[]	int	int	int
20303002	2	M076	魅影蛛皇	145	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	3055	3055	1605	10000	4251	0	0	0	3000	659554	23	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	6410270	0	5	0	186	1	0	M077	1	1	2	1	0	529|525|526	99	0	0
20303003	2	M130	紫金貔貅	160	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	3272	3272	2174	10000	4320	0	0	0	3000	685177	24	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	8320188	0	5	0	186	1	0	M078	1	1	2	1	0	530|531|532	99	0	0
20303004	2	M103	双翼角兽	180	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	3934	3934	2799	10000	4623	0	0	0	3000	809496	26	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	11912372	0	5	0	186	1	0	M079	1	1	2	1	0	533|504|501	99	0	0
20303005	2	M101	金甲蛮狮	215	2.5	0.9	1	(0,0,0)	0.65	(0,0,0)	0	0	6059	6059	4093	10000	6894	0	0	0	3000	1064778	30	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	36484508	0	5	0	186	1	0	M080	1	1	2	1	0	534|504|501	99	0	0
20303006	2	M065	麒麟瑞兽	235	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	7004	7004	5194	10000	7395	0	0	0	3000	1229904	32	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	54915262	0	5	0	186	1	0	M081	1	1	2	1	0	542|543|544	99	0	0
20303007	2	M128	金色战神	265	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	9995	9995	7310	10000	10559	0	0	0	3000	1312467	34	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	84485650	0	5	0	186	1	0	M082	1	1	2	1	0	0	99	0	0
30102001	2	M702	凶狼	50	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	100	100	0	10000	0	0	0	0	3000	100	0	0	300	2	6	0	0	0	0	0	0	0	0	0	15	2	100	0	1	0	1	1	1		1	1	1	1	0	0	9	0	0
30102002	2	M045	巨虎	50	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	100	100	0	10000	0	0	0	0	3000	100	0	0	300	2	6	0	0	0	0	0	0	0	0	0	15	2	100	0	1	0	1	1	1		1	1	1	1	0	0	9	0	0
30102003	2	M033	幼龙	50	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	100	100	0	10000	0	0	0	0	3000	100	0	0	300	2	6	10005	0	0	0	0	0	0	0	0	15	2	100	0	1	0	198	1	1		1	1	1	1	0	0	9	0	0
30102004	2	M078	古墓石巨人	50	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	100	100	0	10000	0	0	0	0	2000	100	0	0	300	2	6	10001	0	0	0	0	0	0	0	0	15	2	100	0	3	0	186	1	0	M078	1	3	1	1	0	530|531|532	9	0	0
30102005	2	M057	天将	50	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	100	100	0	10000	0	0	0	0	2000	100	0	0	300	2	6	10002	0	0	0	0	0	0	0	0	15	2	100	0	3	0	186	1	0	M057	1	1	1	1	0	0	9	0	0
30102006	2	M058	天兵	50	1.2	0.5	1	(0,0,0)	1	(0,0,0)	0	0	100	100	0	10000	0	0	1	0	3000	100	0	0	300	2	6	10003	0	0	0	0	0	0	0	0	15	2	100	0	1	0	223	1	0		1	1	1	1	0	0	9	0	0
30102007	2	M030	冰霜魔蝎	50	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	100	100	0	10000	0	0	0	0	3000	100	0	0	300	2	6	0	0	0	0	0	0	0	0	0	15	2	100	0	1	0	180	1	1		1	1	1	1	0	0	9	0	0
30102008	2	M075	刺骨冰妖	50	1.2	0.5	1.5	(0,0,0)	1	(0,0,0)	1	0	100	100	0	10000	0	0	0	0	3000	100	0	0	300	2	6	10004	0	0	0	0	0	0	0	0	15	2	100	0	1	0	180	1	0		1	1	1	1	0	0	9	0	0
30102009	2	M051	仙缘鹿	50	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	100	100	0	10000	0	0	0	0	3000	100	0	0	300	2	6	0	0	0	0	0	0	0	0	0	15	2	100	0	1	0	1	1	1		1	1	1	1	0	0	9	0	0
30102010	2	M052	彩云鹤	50	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	100	100	0	10000	0	0	0	0	3000	100	0	0	300	2	6	0	0	0	0	0	0	0	0	0	15	2	100	0	1	0	1	1	1		1	1	1	1	0	0	9	0	0
30102011	2	M053	独角兽	50	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	100	100	0	10000	0	0	0	0	3000	100	0	0	300	2	6	10005	0	0	0	0	0	0	0	1	15	2	100	0	1	0	180	1	1		1	1	1	1	0	0	9	0	0
30102012	2	M050	迷惑之狸	50	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	100	100	0	10000	0	0	1	0	5000	100	0	0	750	2	6	0	0	0	0	0	0	0	0	1	15	2	100	0	1	0	197	1	0		1	1	2	1	0	0	9	0	0
30201000	2	M063	剧毒峰	60	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	239	239	0	10000	120	0	0	0	2000	209729	9	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	5011	0	1	0	5	1	1		1	1	1	1	0	0	9	0	0
30201001	2	M063	剧毒峰	100	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	402	402	0	10000	160	0	0	0	2000	355875	15	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	21951	0	1	0	5	1	1		1	1	1	1	0	0	9	0	0
30201002	2	M063	剧毒峰	150	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	952	952	0	10000	400	0	0	0	2000	582685	21	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	102042	0	1	0	5	1	1		1	1	1	1	0	0	9	0	0
30201003	2	M063	剧毒峰	210	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	1633	1633	0	10000	533	0	0	0	2000	880671	27	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	253115	0	1	0	5	1	1		1	1	1	1	0	0	12	0	0
30201004	2	M063	剧毒峰	260	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	2655	2655	0	10000	703	0	0	0	2000	1270711	33	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	1110165	0	1	0	5	1	1		1	1	1	1	0	0	37	0	0
30201005	2	M063	剧毒峰	310	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	5996	5996	0	10000	887	0	0	0	2000	1683526	39	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	4309225	0	1	0	5	1	1		1	1	1	1	0	0	99	0	0
30201010	2	M064	灵翅狐	60	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	108	108	0	10000	30	0	0	0	2000	353028	14	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	3944	0	1	0	5	1	1		1	1	1	1	0	0	9	0	0
30201011	2	M064	灵翅狐	100	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	402	402	0	10000	160	0	0	0	2000	355875	15	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	21951	0	1	0	5	1	1		1	1	1	1	0	0	9	0	0
30201012	2	M064	灵翅狐	150	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	952	952	0	10000	400	0	0	0	2000	582685	21	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	102042	0	1	0	5	1	1		1	1	1	1	0	0	9	0	0
30201013	2	M064	灵翅狐	210	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	1633	1633	0	10000	533	0	0	0	2000	880671	27	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	253115	0	1	0	5	1	1		1	1	1	1	0	0	12	0	0
30201014	2	M064	灵翅狐	260	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	2655	2655	0	10000	703	0	0	0	2000	1270711	33	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	1110165	0	1	0	5	1	1		1	1	1	1	0	0	37	0	0
30201015	2	M064	灵翅狐	310	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	5996	5996	0	10000	887	0	0	0	2000	1683526	39	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	4309225	0	1	0	5	1	1		1	1	1	1	0	0	99	0	0
30201020	2	M064	灵翅狐	60	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	108	108	0	10000	30	0	0	0	2000	353028	14	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	3944	0	1	0	5	1	1		1	1	1	1	0	0	9	0	0
30201021	2	M064	灵翅狐	100	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	402	402	0	10000	160	0	0	0	2000	355875	15	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	21951	0	1	0	5	1	1		1	1	1	1	0	0	9	0	0
30201022	2	M064	灵翅狐	150	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	952	952	0	10000	400	0	0	0	2000	582685	21	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	102042	0	1	0	5	1	1		1	1	1	1	0	0	9	0	0
30201023	2	M064	灵翅狐	210	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	1633	1633	0	10000	533	0	0	0	2000	880671	27	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	253115	0	1	0	5	1	1		1	1	1	1	0	0	12	0	0
30201024	2	M064	灵翅狐	260	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	2655	2655	0	10000	703	0	0	0	2000	1270711	33	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	1110165	0	1	0	5	1	1		1	1	1	1	0	0	37	0	0
30201025	2	M064	灵翅狐	310	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	5996	5996	0	10000	887	0	0	0	2000	1683526	39	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	4309225	0	1	0	5	1	1		1	1	1	1	0	0	99	0	0
30203000	2	M065	麒麟之魂	60	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	526	526	0	10000	693	0	0	0	2000	209729	9	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	20047	0	3	0	1	1	0	M065	1	1	1	1	0	539|543|544	9	0	0
30203001	2	M065	麒麟之魂	100	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	1107	1107	0	10000	1531	0	0	0	2000	355875	15	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	87805	0	3	0	1	1	0	M065	1	1	1	1	0	539|543|544	9	0	0
30203002	2	M065	麒麟之魂	150	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	3704	3704	0	10000	5558	0	0	0	2000	582685	21	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	408172	0	3	0	1	1	0	M065	1	1	1	1	0	539|543|544	15	0	0
30203003	2	M065	麒麟之魂	210	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	12833	12833	0	10000	18713	0	0	0	2000	880671	27	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	1012465	0	3	0	1	1	0	M065	1	1	1	1	0	539|543|544	48	0	0
30203004	2	M065	麒麟之魂	260	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	26795	26795	0	10000	33543	0	0	0	2000	1270711	33	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	4440667	0	3	0	1	1	0	M065	1	1	1	1	0	539|543|544	99	0	0
30203005	2	M065	麒麟之魂	310	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	88117	88117	0	10000	94257	0	0	0	2000	1683526	39	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	17236907	0	3	0	1	1	0	M065	1	1	1	1	0	539|543|544	99	0	0
30301001	2	M006	精英护卫	160	1.2	0.5	1	(0,0,0)	1.2	(0,0,0)	1	0	1252	1252	0	0	200	0	0	0	3000	634880	0	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	115953	0	1	0	1	1	0	0	1	1	2	1	0	0	23	0	0
30301002	2	M031	精英护卫	180	1.2	0.5	1	(0,0,0)	1.2	(0,0,0)	1	0	1606	1606	0	0	260	0	0	0	3000	738321	0	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	162391	0	1	0	1	1	0	0	1	1	2	1	0	0	61	0	0
30303001	2	M126	天枢	160	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	3351	3351	2406	10000	4402	0	0	0	3000	738321	25	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	10176186	0	5	0	186	1	0	M126	1	1	2	1	0	0	99	0	0
30303002	2	M128	天璇	180	2.5	0.9	1	(0,0,0)	0.68	(0,0,0)	0	0	3962	3962	3200	10000	4670	0	0	0	3000	809496	26	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	18046578	0	5	0	186	1	0	M128	1	1	2	1	0	0	99	0	0
30303003	2	M129	天玑	210	2.5	0.9	1	(0,0,0)	0.6	(0,0,0)	0	0	6267	6267	4781	10000	7274	0	0	0	3000	1023022	29	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	45223407	0	5	0	186	1	0	M129	1	1	2	1	0	0	99	0	0
30303004	2	M132	天权	235	2.5	0.9	1	(0,0,0)	0.6	(0,0,0)	0	0	6832	6832	6496	10000	7939	0	0	0	3000	1064778	30	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	69663528	0	5	0	186	1	0	M132	1	1	2	1	0	0	99	0	0
30303005	2	M133	玉衡	260	2.5	0.9	1	(0,0,0)	0.6	(0,0,0)	0	0	8813	8813	8278	10000	9209	0	0	0	3000	1270711	33	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	29872194	1	5	0	186	1	0	M133	1	1	2	1	0	0	99	0	0
30303006	2	M134	开阳	285	2.5	0.9	1	(0,0,0)	0.6	(0,0,0)	0	0	13002	13002	10815	10000	13580	0	0	0	3000	1477593	36	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	16211007	2	5	0	186	1	0	M134	1	1	2	1	0	0	99	0	0
30303007	2	M135	瑶光	325	2.5	0.9	1	(0,0,0)	0.6	(0,0,0)	0	0	19928	19928	15830	10000	18531	0	0	0	3000	1807845	40	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	43672417	4	5	0	186	1	0	M135	1	1	2	1	0	0	99	0	0
30303008	2	M028	逍遥城主	240	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	7153	7153	6959	10000	8189	0	0	0	3000	1105585	31	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	82551827	0	5	0	186	1	0	M028	1	1	2	1	0	522|511|508	99	0	0
30303009	2	M705	极冰之心	250	2.5	0.9	2.5	(0,0,0)	1.4	(0,0,0)	0	0	7690	7690	7552	10000	8441	0	0	0	3000	1188148	32	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	10242204	1	5	0	186	1	0	M705	1	1	2	1	0	523|504|501	99	0	0
30303010	2	M042	潮汐巨兽	300	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	15406	15406	12557	10000	15432	0	0	0	3000	1600963	38	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	90538333	2	5	0	186	1	0	M042	1	1	2	1	0	524|525|526	99	0	0
30303011	2	M049	极炎巨兽	350	2.5	0.9	2	(0,0,0)	0.9	(0,0,0)	0	0	26230	26230	19409	10000	21414	0	0	0	3000	2013778	43	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	35607248	6	5	0	186	1	0	M049	1	1	2	1	0	0	99	0	0
30303012	2	M056	白泽	400	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	46371	46371	32153	10000	31874	0	0	0	3000	2153281	49	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	63826136	17	5	0	186	1	0	M056	1	1	2	1	0	0	99	0	0
30403001	2	M028	仙魔之争NPC	90	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	341	361	53	10000	102	0	0	0	2000	128115	13	0	200	2	6	0	0	0	0	0	0	0	0	0	40	1	586760	0	5	0	186	1	0	M028	1	1	2	1	0	522|511|508	58	0	0
30403002	2	M028	仙魔守卫	90	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	341	361	53	10000	102	0	0	0	2000	128115	13	0	200	2	6	0	0	0	0	0	0	0	0	0	40	1	586760	0	5	0	186	1	0	M028	1	1	2	1	0	522|511|508	58	0	0
30403003	2	M028	仙魔守卫	90	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	341	361	53	10000	102	0	0	0	2000	128115	13	0	200	2	6	0	0	0	0	0	0	0	0	0	40	1	586760	0	5	0	186	1	0	M028	1	1	2	1	0	522|511|508	58	0	0
30403004	2	M028	仙魔守卫	90	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	341	361	53	10000	102	0	0	0	2000	128115	13	0	200	2	6	0	0	0	0	0	0	0	0	0	40	1	586760	0	5	0	186	1	0	M028	1	1	2	1	0	522|511|508	58	0	0
30801001	2	M066	荷花精灵	50	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	309	309	0	0	0	0	0	0	3000	7049	0	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	24636	0	1	0	1	1	0		1	1	1	1	0	0	9	0	0
30801002	2	M067	虾将军	50	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	309	309	0	0	0	0	0	0	3000	7049	0	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	24636	0	1	0	1	1	0		1	1	1	1	0	0	9	0	0
30801003	2	M068	灵龟	50	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	309	309	0	0	0	0	0	0	3000	7049	0	0	300	2	3	0	0	0	0	0	0	0	0	0	40	2	24636	0	1	0	1	1	0		1	1	1	1	0	0	9	0	0
30903001	2	M007	仙盟狗熊王	400	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	27315	27315	21323	10000	5492	0	0	0	2000	569400	50	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	7907914	16	5	0	186	1	0	M007	1	1	2	1	0	515|516|517	99	0	0
30908001	9	Empty		1	1	1	1	(0,0,0)	1	(0,0,0)	1	0	1	1	1	0	0	0	0	0	3000	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	10	2	1000	0	0	0	214	0	1		1	1	1	1	1	0	9	0	0
30909001	9	sjhui	水晶	1	1.2	1	1	(0,0,0)	1	(0,0,0)	1	0	1	1	1	0	0	0	0	0	3000	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	10	2	1000	0	0	0	214	0	1		1	1	1	0	1	0	9	0	0
30909002	9	sjhui	水晶	1	1.2	1	1	(0,0,0)	1	(0,0,0)	1	0	1	1	1	0	0	0	0	0	3000	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	10	2	1000	0	0	0	214	0	1		1	1	1	0	1	0	9	0	0
30909003	9	sjhui	水晶	1	1.2	1	1	(0,0,0)	1	(0,0,0)	1	0	1	1	1	0	0	0	0	0	3000	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	10	2	1000	0	0	0	214	0	1		1	1	1	0	1	0	9	0	0
30909004	9	sjhui	水晶	1	1.2	1	1	(0,0,0)	1	(0,0,0)	1	0	1	1	1	0	0	0	0	0	3000	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	10	2	1000	0	0	0	214	0	1		1	1	1	0	1	0	9	0	0
30909005	9	sjhui	水晶	1	1.2	1	1	(0,0,0)	1	(0,0,0)	1	0	1	1	1	0	0	0	0	0	3000	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	10	2	1000	0	0	0	214	0	1		1	1	1	0	1	0	9	0	0
30909006	9	Buff1	资源点+300	1	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	1	1	1	0	0	0	0	0	3000	0	0	0	300	0	0	22201	0	0	0	0	0	0	0	0	10	2	1000	0	0	0	214	0	1		1	1	1	0	0	0	9	0	0
30909007	9	Buff2	资源点加速	1	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	1	1	1	0	0	0	0	0	3000	0	0	0	300	0	0	22202	0	0	0	0	0	0	0	0	10	2	1000	0	0	0	214	0	1		1	1	1	0	0	0	9	0	0
30909008	9	Buff3	全属性提升	1	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	1	1	1	0	0	0	0	0	3000	0	0	0	300	0	0	22203	0	0	0	0	0	0	0	0	10	2	1000	0	0	0	214	0	1		1	1	1	0	0	0	9	0	0
30909009	9	sjlan	水晶	1	1.2	1	1	(0,0,0)	1	(0,0,0)	1	0	1	1	1	0	0	0	0	0	3000	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	10	2	1000	0	0	0	214	0	1		1	1	1	0	1	0	9	0	0
30909010	9	sjlan	水晶	1	1.2	1	1	(0,0,0)	1	(0,0,0)	1	0	1	1	1	0	0	0	0	0	3000	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	10	2	1000	0	0	0	214	0	1		1	1	1	0	1	0	9	0	0
30909011	9	sjlan	水晶	1	1.2	1	1	(0,0,0)	1	(0,0,0)	1	0	1	1	1	0	0	0	0	0	3000	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	10	2	1000	0	0	0	214	0	1		1	1	1	0	1	0	9	0	0
30909012	9	sjlan	水晶	1	1.2	1	1	(0,0,0)	1	(0,0,0)	1	0	1	1	1	0	0	0	0	0	3000	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	10	2	1000	0	0	0	214	0	1		1	1	1	0	1	0	9	0	0
30909013	9	sjlan	水晶	1	1.2	1	1	(0,0,0)	1	(0,0,0)	1	0	1	1	1	0	0	0	0	0	3000	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	10	2	1000	0	0	0	214	0	1		1	1	1	0	1	0	9	0	0
30909014	9	sjhong	水晶	1	1.2	1	1	(0,0,0)	1	(0,0,0)	1	0	1	1	1	0	0	0	0	0	3000	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	10	2	1000	0	0	0	214	0	1		1	1	1	0	1	0	9	0	0
30909015	9	sjhong	水晶	1	1.2	1	1	(0,0,0)	1	(0,0,0)	1	0	1	1	1	0	0	0	0	0	3000	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	10	2	1000	0	0	0	214	0	1		1	1	1	0	1	0	9	0	0
30909016	9	sjhong	水晶	1	1.2	1	1	(0,0,0)	1	(0,0,0)	1	0	1	1	1	0	0	0	0	0	3000	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	10	2	1000	0	0	0	214	0	1		1	1	1	0	1	0	9	0	0
30909017	9	sjhong	水晶	1	1.2	1	1	(0,0,0)	1	(0,0,0)	1	0	1	1	1	0	0	0	0	0	3000	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	10	2	1000	0	0	0	214	0	1		1	1	1	0	1	0	9	0	0
30909018	9	sjhong	水晶	1	1.2	1	1	(0,0,0)	1	(0,0,0)	1	0	1	1	1	0	0	0	0	0	3000	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	10	2	1000	0	0	0	214	0	1		1	1	1	0	1	0	9	0	0
31003001	2	M014	阵殿古猿	220	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	19478	19478	0	0	13732	0	0	0	2500	101332	29	0	300	2	6	23012	23010	0	0	0	0	0	0	0	100	2	6935341	0	5	0	186	1	0	M014	1	1	2	1	0	518|519|520	99	0	0
31003002	2	M021	遗迹残魂	250	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	12998	12998	0	0	7386	0	0	0	2500	130002	34	0	300	2	6	23014	23015	23010	0	0	0	0	0	0	100	2	36180385	0	5	0	186	1	0	M021	1	1	2	1	0	521|504|501	99	0	0
31003003	2	M021	遗迹残魂	250	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	12998	12998	0	0	7386	0	0	0	2500	130002	34	0	300	2	6	23016	23015	23010	0	0	0	0	0	0	100	2	36180385	0	5	0	186	1	0	M021	1	1	2	1	0	521|504|501	99	0	0
31003004	2	M105	遗迹古妖	265	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	31362	31362	0	0	19316	0	0	0	2500	134044	34	0	300	2	6	23017	23010	0	0	0	0	0	0	0	100	2	66087943	0	5	0	186	1	0	M105	1	1	2	1	0	0	99	0	0
31003005	2	M057	遗迹天将	280	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	42979	42979	11287	0	25947	0	0	0	2500	150400	36	0	300	2	6	23018	23010	0	0	0	0	0	0	0	100	2	79440512	0	5	0	186	1	0	M057	1	1	2	1	0	0	99	0	0
31003006	2	M057	遗迹天将	280	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	42979	42979	11287	0	25947	0	0	0	2500	150400	36	0	300	2	6	23018	23010	0	0	0	0	0	0	0	100	2	79440512	0	5	0	186	1	0	M057	1	1	2	1	0	0	99	0	0
31003007	2	M705	极冰守卫	295	2.5	0.9	2.5	(0,0,0)	1.5	(0,0,0)	0	0	54121	54121	9357	0	30613	0	0	0	2500	166756	39	0	300	2	6	23021	23010	0	0	0	0	0	0	0	100	2	96194892	0	5	0	186	1	0	M705	1	1	2	1	0	523|504|501	99	0	0
31003008	2	M129	执印龙王	325	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	35584	35584	0	0	16886	0	0	0	2500	187248	42	0	300	2	6	23022	10016	23025	0	0	0	0	0	0	100	2	42990594	4	5	0	186	1	0	M129	1	1	2	1	0	0	99	0	0
31001001	2	M703	镇守妖兵	220	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	2338	2338	0	0	643	0	0	0	2500	101332	29	0	300	2	6	0	0	0	0	0	0	0	0	0	100	2	346766	0	1	0	180	1	0		1	1	1	1	0	0	15	0	0
31001002	2	M031	阵守蛮兽	220	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	2338	2338	0	0	643	0	0	0	2500	101332	29	0	300	2	6	0	0	0	0	0	0	0	0	0	100	2	606840	0	1	0	180	1	0		1	1	1	1	0	0	31	0	0
31001003	2	M032	雪山巨猿	220	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	2232	2232	0	0	562	0	0	0	2500	101332	29	0	300	2	6	0	0	0	0	0	0	0	0	0	100	2	780224	0	1	0	180	1	0		1	1	1	1	0	0	47	0	0
31001004	2	M043	遗迹炎兽	235	1.2	0.5	1.5	(0,0,0)	1	(0,0,0)	1	0	2757	2757	0	0	727	0	0	0	2500	113646	31	0	300	2	6	0	0	0	0	0	0	0	0	0	100	2	660081	0	1	0	180	1	0		1	1	1	1	0	0	48	0	0
31001005	2	M044	遗迹巨鳄	235	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	2757	2757	0	0	727	0	0	0	2500	113646	31	0	300	2	6	0	0	0	0	0	0	0	0	0	100	2	1155143	0	1	0	180	1	0		1	1	1	1	0	0	73	0	0
31001006	2	M047	遗迹剑魔	235	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	2757	2757	0	0	727	0	0	0	2500	113646	31	0	300	2	6	0	0	0	0	0	0	0	0	0	100	2	1485184	0	1	0	180	1	0		1	1	1	1	0	0	97	0	0
